category,sample_id,completeness,has_front,has_back,has_pattern_png,has_pattern_svg,has_sim_obj,has_scan_obj,has_sim_seg,has_scan_seg,has_spec,panel_count,pattern_edge_count,stitch_count,svg_path_count,sim_vertices,sim_faces,sim_lines,scan_vertices,scan_faces,scan_lines
skirt_4_panels_1600,skirt_4_panels_0Y9ITWIJNR,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4759,9380,0,4759,9377,0
skirt_4_panels_1600,skirt_4_panels_117TOMTHFV,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4185,8202,0,4185,8200,0
skirt_4_panels_1600,skirt_4_panels_119Y4TUZCB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5854,11495,0,5854,11484,0
skirt_4_panels_1600,skirt_4_panels_11ZQ7ZSWR7,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5377,10521,0,5377,10376,0
skirt_4_panels_1600,skirt_4_panels_12NLZOGIZX,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5129,10022,0,5126,9920,0
skirt_4_panels_1600,skirt_4_panels_12SPUB1HN4,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8249,16145,0,7712,14085,0
skirt_4_panels_1600,skirt_4_panels_144TBFJ5XA,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4207,8244,0,4207,8241,0
skirt_4_panels_1600,skirt_4_panels_14AYOJJDL6,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7562,14859,0,7557,14347,0
skirt_4_panels_1600,skirt_4_panels_154RTP3AMO,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3679,7210,0,3679,7210,0
skirt_4_panels_1600,skirt_4_panels_158Q4AYI6A,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7064,13882,0,7064,13721,0
skirt_4_panels_1600,skirt_4_panels_15TA5FTW0E,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8606,16965,0,8604,16496,0
skirt_4_panels_1600,skirt_4_panels_15YAPVTFEZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5137,10056,0,5137,9993,0
skirt_4_panels_1600,skirt_4_panels_15Z04GJPR3,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8402,16550,0,8402,16261,0
skirt_4_panels_1600,skirt_4_panels_168JP770X0,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3834,7506,0,3834,7505,0
skirt_4_panels_1600,skirt_4_panels_17NEV4ZXWL,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8734,17146,0,7766,13964,0
skirt_4_panels_1600,skirt_4_panels_18GIQOV9JT,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8939,17585,0,8929,16577,0
skirt_4_panels_1600,skirt_4_panels_19ZWTEAY0M,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7382,14521,0,7382,14277,0
skirt_4_panels_1600,skirt_4_panels_1AAO82TSS5,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8886,17492,0,8832,16354,0
skirt_4_panels_1600,skirt_4_panels_1CVE8FX9QB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,13829,27230,0,11680,20469,0
skirt_4_panels_1600,skirt_4_panels_1D9TK36IJG,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11322,22273,0,9623,16900,0
skirt_4_panels_1600,skirt_4_panels_1DWGYCG6NH,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4815,9462,0,4815,9461,0
skirt_4_panels_1600,skirt_4_panels_1FAVLRANVD,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11295,22281,0,10609,19056,0
skirt_4_panels_1600,skirt_4_panels_1GI5VMXW77,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8881,17462,0,8083,14798,0
skirt_4_panels_1600,skirt_4_panels_1HDH4NPNFA,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8723,17125,0,8067,14776,0
skirt_4_panels_1600,skirt_4_panels_1I8F3RZZC3,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5118,9970,0,5071,9486,0
skirt_4_panels_1600,skirt_4_panels_1IT78EUJ0G,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11159,22012,0,11110,20357,0
skirt_4_panels_1600,skirt_4_panels_1JZ3QJPG6P,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4069,7864,0,4068,7816,0
skirt_4_panels_1600,skirt_4_panels_1L3R563RKO,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10568,20880,0,10568,20269,0
skirt_4_panels_1600,skirt_4_panels_1MOW2R6LJR,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6711,13188,0,6711,12978,0
skirt_4_panels_1600,skirt_4_panels_1MOXUJUU7O,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10954,21564,0,9255,16957,0
skirt_4_panels_1600,skirt_4_panels_1N9LP1UF11,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9197,18045,0,9055,16783,0
skirt_4_panels_1600,skirt_4_panels_1NFVZ8EHBS,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4352,8500,0,4352,8491,0
skirt_4_panels_1600,skirt_4_panels_1NRB9SAA4J,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,12296,24296,0,11932,21205,0
skirt_4_panels_1600,skirt_4_panels_1NS4WXM990,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7270,14325,0,7270,14233,0
skirt_4_panels_1600,skirt_4_panels_1NWYJ4J2VC,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10202,20095,0,9960,17849,0
skirt_4_panels_1600,skirt_4_panels_1PPJR0O5ST,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5894,11538,0,5891,11213,0
skirt_4_panels_1600,skirt_4_panels_1TRE9RNED5,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7436,14630,0,7436,14325,0
skirt_4_panels_1600,skirt_4_panels_1UD56HMRD5,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7852,15386,0,7358,13137,0
skirt_4_panels_1600,skirt_4_panels_1UGPQPHPRE,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5321,10351,0,4930,9081,0
skirt_4_panels_1600,skirt_4_panels_1UMCQJK8AT,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7048,13853,0,7048,13497,0
skirt_4_panels_1600,skirt_4_panels_1UXR0NB09P,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11086,21887,0,11004,20214,0
skirt_4_panels_1600,skirt_4_panels_1XID901QX6,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7778,15333,0,7778,15211,0
skirt_4_panels_1600,skirt_4_panels_1XUEUIK18T,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11652,22997,0,11440,20167,0
skirt_4_panels_1600,skirt_4_panels_1ZO9AEJ113,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10127,19970,0,9820,17898,0
skirt_4_panels_1600,skirt_4_panels_204BRQH67T,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6972,13677,0,6842,12789,0
skirt_4_panels_1600,skirt_4_panels_220NO0HC0D,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,16082,31791,0,13861,24088,0
skirt_4_panels_1600,skirt_4_panels_2353FV1HAG,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4650,9080,0,4650,9028,0
skirt_4_panels_1600,skirt_4_panels_23QQ0ZYA4X,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6896,13524,0,6727,12361,0
skirt_4_panels_1600,skirt_4_panels_249GIHYD4F,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10008,19663,0,8323,15122,0
skirt_4_panels_1600,skirt_4_panels_24EIYFQQU0,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8980,17705,0,8980,17130,0
skirt_4_panels_1600,skirt_4_panels_24JAHPZZIC,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6230,12288,0,6230,12285,0
skirt_4_panels_1600,skirt_4_panels_24WK7IDSDP,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,15056,29732,0,12487,21816,0
skirt_4_panels_1600,skirt_4_panels_24XI5XIZEZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7147,13958,0,6813,12278,0
skirt_4_panels_1600,skirt_4_panels_24ZLNK0R2J,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7072,13910,0,7072,13816,0
skirt_4_panels_1600,skirt_4_panels_25K8NKUP31,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4101,8067,0,4101,8064,0
skirt_4_panels_1600,skirt_4_panels_271TBUEAOM,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8909,17525,0,8817,16261,0
skirt_4_panels_1600,skirt_4_panels_27NV24W6QK,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6378,12589,0,6378,12588,0
skirt_4_panels_1600,skirt_4_panels_29IH2VNMJI,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5646,11058,0,5646,10962,0
skirt_4_panels_1600,skirt_4_panels_29LDVZOEHD,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6741,13195,0,6702,12287,0
skirt_4_panels_1600,skirt_4_panels_29URFU7K0S,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7825,15446,0,7825,15326,0
skirt_4_panels_1600,skirt_4_panels_2AOSSO8HF6,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5620,11016,0,5620,10890,0
skirt_4_panels_1600,skirt_4_panels_2AV9FZ3AGV,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6677,13195,0,6677,13194,0
skirt_4_panels_1600,skirt_4_panels_2B7IUBG8IB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9537,18704,0,8822,15692,0
skirt_4_panels_1600,skirt_4_panels_2CRMGLQE9Q,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3580,7027,0,3580,7026,0
skirt_4_panels_1600,skirt_4_panels_2CZHLRS6MT,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7882,15438,0,7021,12719,0
skirt_4_panels_1600,skirt_4_panels_2DJAH3W5ZX,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9118,17979,0,9118,17633,0
skirt_4_panels_1600,skirt_4_panels_2EJN089W70,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,12025,23725,0,10618,18842,0
skirt_4_panels_1600,skirt_4_panels_2FA48KTGOZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5183,10114,0,5127,9733,0
skirt_4_panels_1600,skirt_4_panels_2H7XXOW0KB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5390,10538,0,5390,10393,0
skirt_4_panels_1600,skirt_4_panels_2HIF3EKS54,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,12952,25606,0,12641,22759,0
skirt_4_panels_1600,skirt_4_panels_2I370256FB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5107,10015,0,5107,9998,0
skirt_4_panels_1600,skirt_4_panels_2IRFT738VF,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4180,8140,0,4180,8102,0
skirt_4_panels_1600,skirt_4_panels_2ITWUMCWR7,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7674,15131,0,7674,15068,0
skirt_4_panels_1600,skirt_4_panels_2KAOH8WDJB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9622,18950,0,9529,17744,0
skirt_4_panels_1600,skirt_4_panels_2LCS74FJDG,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11516,22695,0,9942,17852,0
skirt_4_panels_1600,skirt_4_panels_2LEY97EDX6,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7128,14033,0,7128,13920,0
skirt_4_panels_1600,skirt_4_panels_2LPLSF8H2X,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6917,13496,0,6456,11747,0
skirt_4_panels_1600,skirt_4_panels_2LS0EHTKHA,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3971,7762,0,3971,7760,0
skirt_4_panels_1600,skirt_4_panels_2N6P7C4OLP,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5540,10839,0,5539,10603,0
skirt_4_panels_1600,skirt_4_panels_2N6TL473QI,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4413,8537,0,4413,8505,0
skirt_4_panels_1600,skirt_4_panels_2O2W49RVW3,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6435,12577,0,6332,11805,0
skirt_4_panels_1600,skirt_4_panels_2OHLSHUDMZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7566,14848,0,7496,14017,0
skirt_4_panels_1600,skirt_4_panels_2RCT2B7EA2,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5697,11125,0,5671,10608,0
skirt_4_panels_1600,skirt_4_panels_2SH3RXDLE9,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,14345,28366,0,13558,23570,0
skirt_4_panels_1600,skirt_4_panels_2SQPLB2QOG,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4969,9677,0,4923,9340,0
skirt_4_panels_1600,skirt_4_panels_2SSV8IX9N3,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5996,11785,0,5996,11739,0
skirt_4_panels_1600,skirt_4_panels_2T0JRHLTR6,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10810,21295,0,9607,17137,0
skirt_4_panels_1600,skirt_4_panels_2UJTRAS66I,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3715,7253,0,3715,7253,0
skirt_4_panels_1600,skirt_4_panels_2UUZWF0Z03,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3816,7478,0,3816,7478,0
skirt_4_panels_1600,skirt_4_panels_2VFDU68BTC,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8099,15853,0,7582,13684,0
skirt_4_panels_1600,skirt_4_panels_2VKJ56TWWX,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3632,7101,0,3632,7099,0
skirt_4_panels_1600,skirt_4_panels_2W7Q9YMR3C,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,12650,24914,0,10956,19832,0
skirt_4_panels_1600,skirt_4_panels_2XSTM6H1HJ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,14291,28202,0,11358,19780,0
skirt_4_panels_1600,skirt_4_panels_2YR06Z7DOB,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7919,15522,0,7722,14180,0
skirt_4_panels_1600,skirt_4_panels_2ZERRKI078,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9481,18715,0,9481,18230,0
skirt_4_panels_1600,skirt_4_panels_2ZHVSEM0FO,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11395,22491,0,11372,20849,0
skirt_4_panels_1600,skirt_4_panels_30W7XFP4O8,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,9201,18179,0,9201,17895,0
skirt_4_panels_1600,skirt_4_panels_31HAZIA247,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7228,14221,0,7228,14091,0
skirt_4_panels_1600,skirt_4_panels_32HAF8AU6Z,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5600,10907,0,5594,10585,0
skirt_4_panels_1600,skirt_4_panels_342L5FZW02,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5677,11084,0,5662,10667,0
skirt_4_panels_1600,skirt_4_panels_34E0F94954,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8952,17595,0,7982,14664,0
skirt_4_panels_1600,skirt_4_panels_38Q0TFVGP8,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5066,9861,0,4958,9247,0
skirt_4_panels_1600,skirt_4_panels_3AF0OPSFV1,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4175,8165,0,4175,8161,0
skirt_4_panels_1600,skirt_4_panels_3AMSXCP3J5,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8976,17727,0,8976,17492,0
skirt_4_panels_1600,skirt_4_panels_3ANOM70QFO,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5019,9819,0,5019,9789,0
skirt_4_panels_1600,skirt_4_panels_3C0EO638M7,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7310,14419,0,7310,14363,0
skirt_4_panels_1600,skirt_4_panels_3CXFHQK7WD,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7239,14167,0,7191,13334,0
skirt_4_panels_1600,skirt_4_panels_3DHE625JGX,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7893,15523,0,7893,15280,0
skirt_4_panels_1600,skirt_4_panels_3DOI2TYXXX,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6778,13315,0,6774,13016,0
skirt_4_panels_1600,skirt_4_panels_3EERCZT0KJ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5034,9905,0,5034,9903,0
skirt_4_panels_1600,skirt_4_panels_3EOG13SUWR,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5808,11310,0,5599,10338,0
skirt_4_panels_1600,skirt_4_panels_3FN7ATQP1B,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6716,13213,0,6716,13147,0
skirt_4_panels_1600,skirt_4_panels_3GI283SSCM,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6975,13626,0,6122,11054,0
skirt_4_panels_1600,skirt_4_panels_3HI1HAUQ2R,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6375,12546,0,6375,12529,0
skirt_4_panels_1600,skirt_4_panels_3HLBN5YXGS,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5089,9923,0,5088,9704,0
skirt_4_panels_1600,skirt_4_panels_3JOTA8IF4Y,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5791,11357,0,5791,11238,0
skirt_4_panels_1600,skirt_4_panels_3LAZKXS8DZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8974,17670,0,8969,16801,0
skirt_4_panels_1600,skirt_4_panels_3LZYPS4FAR,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5261,10364,0,5261,10362,0
skirt_4_panels_1600,skirt_4_panels_3MJ6VC5Y5Q,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4845,9434,0,4748,8966,0
skirt_4_panels_1600,skirt_4_panels_3MOASGLGXK,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4845,9452,0,4845,9427,0
skirt_4_panels_1600,skirt_4_panels_3OCVKEBLGK,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5286,10347,0,5286,10317,0
skirt_4_panels_1600,skirt_4_panels_3PTJ2YX94K,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11172,22035,0,11025,19587,0
skirt_4_panels_1600,skirt_4_panels_3Q7L6FEL53,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,8139,16019,0,8139,15499,0
skirt_4_panels_1600,skirt_4_panels_3QZL7ONN4E,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11709,23010,0,10051,17675,0
skirt_4_panels_1600,skirt_4_panels_3ROHU3PG9X,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4285,8412,0,4285,8408,0
skirt_4_panels_1600,skirt_4_panels_3RZCFGQZKZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4864,9509,0,4864,9462,0
skirt_4_panels_1600,skirt_4_panels_3S3XSABURZ,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5541,10913,0,5541,10913,0
skirt_4_panels_1600,skirt_4_panels_3TA2C22ZNV,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6604,13026,0,6604,13014,0
skirt_4_panels_1600,skirt_4_panels_3TK82DLTZR,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4096,8011,0,4096,8010,0
skirt_4_panels_1600,skirt_4_panels_3TNLIBY0OP,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10866,21393,0,10374,19013,0
skirt_4_panels_1600,skirt_4_panels_3W1SFXPTGL,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5062,9889,0,5057,9735,0
skirt_4_panels_1600,skirt_4_panels_3WYMX4NCPC,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,12955,25579,0,11664,20972,0
skirt_4_panels_1600,skirt_4_panels_3WZ1LYCOOU,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7480,14750,0,7480,14676,0
skirt_4_panels_1600,skirt_4_panels_3YYA1V8LZW,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,3993,7801,0,3993,7796,0
skirt_4_panels_1600,skirt_4_panels_3ZFXYQDLWY,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,7796,15357,0,7796,15210,0
skirt_4_panels_1600,skirt_4_panels_3ZIJI6OJZG,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10987,21648,0,9403,16988,0
skirt_4_panels_1600,skirt_4_panels_3ZURVMM63J,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,10017,19748,0,10003,18368,0
skirt_4_panels_1600,skirt_4_panels_3ZVE64FQ0B,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,11873,23433,0,11264,20236,0
skirt_4_panels_1600,skirt_4_panels_4195CFI14I,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,5158,10143,0,5158,10139,0
skirt_4_panels_1600,skirt_4_panels_423CWO5Q1Z,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,4579,8922,0,4576,8780,0
skirt_4_panels_1600,skirt_4_panels_42P437AU9S,100.0,1,1,1,1,1,1,1,1,1,4,24,8,4,6147,12035,0,6143,11678,0
